year,sector,sub_sector,food_type,cause_group,cause_name,tons_surplus_due_to_cause,us_dollars_surplus_due_to_cause,tons_inedible_parts,tons_not_fit_for_human_consumption
2013,Foodservice,K-12 Education,Dry Goods,Mistakes & Malfunctions,Cooking Issues,1699.82628,5424909.841,0,1699.82628
2013,Foodservice,K-12 Education,Dry Goods,Mistakes & Malfunctions,Equipment Issues,59.75285245,190698.2149,0,59.75285245
2013,Foodservice,K-12 Education,Dry Goods,Mistakes & Malfunctions,Handling Errors,504.6579736,1610590.47,0,504.6579736
2013,Foodservice,K-12 Education,Dry Goods,Other,Other,232.3579172,741558.5737,0,232.3579172
2013,Foodservice,K-12 Education,Dry Goods,Spoiled,Spoiled,1647.164952,5256843.869,0,1647.164952
2013,Foodservice,K-12 Education,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,726.0389918,2317116.824,726.0389918,726.0389918
2013,Foodservice,K-12 Education,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,3799.796685,34108530.64,554.6507561,0
2013,Foodservice,K-12 Education,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,815.8413154,7323325.642,119.0871617,815.8413154
2013,Foodservice,K-12 Education,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,535.088023,4803169.153,78.10601491,535.088023
2013,Foodservice,K-12 Education,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,374.6777191,3363260.595,54.69115782,374.6777191
2013,Foodservice,K-12 Education,Fresh Meat & Seafood,Other,Other,23.73196346,213027.8196,3.464119944,23.73196346
2013,Foodservice,K-12 Education,Fresh Meat & Seafood,Spoiled,Spoiled,1953.884883,17538870.6,285.2057142,1953.884883
2013,Foodservice,K-12 Education,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,2760.434758,24778792.48,2760.434758,2760.434758
2013,Foodservice,K-12 Education,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2013,Foodservice,K-12 Education,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2013,Foodservice,K-12 Education,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2013,Foodservice,K-12 Education,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2013,Foodservice,K-12 Education,Frozen,Other,Other,0,0,0,0
2013,Foodservice,K-12 Education,Frozen,Spoiled,Spoiled,0,0,0,0
2013,Foodservice,K-12 Education,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2013,Foodservice,K-12 Education,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2013,Foodservice,K-12 Education,Prepared Foods,Excess,Catering Overproduction,0,0,0,0
2013,Foodservice,K-12 Education,Prepared Foods,Excess,Overproduction,55490.1585,431681007.8,2175.784372,0
2013,Foodservice,K-12 Education,Prepared Foods,Excess,Plate Waste,506968.3009,3943917137,19878.36647,0
2013,Foodservice,K-12 Education,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2013,Foodservice,K-12 Education,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2013,Foodservice,K-12 Education,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2013,Foodservice,K-12 Education,Prepared Foods,Other,Other,0,0,0,0
2013,Foodservice,K-12 Education,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2013,Foodservice,K-12 Education,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2013,Foodservice,K-12 Education,Produce,Date Label Concerns,Date Label Concerns,2301.323701,7074785.491,525.6550374,0
2013,Foodservice,K-12 Education,Produce,Mistakes & Malfunctions,Cooking Issues,196.8318119,605105.1604,44.95918302,196.8318119
2013,Foodservice,K-12 Education,Produce,Mistakes & Malfunctions,Equipment Issues,37.66597915,115793.6724,8.603444908,37.66597915
2013,Foodservice,K-12 Education,Produce,Mistakes & Malfunctions,Handling Errors,129.8085236,399060.5316,29.6501115,129.8085236
2013,Foodservice,K-12 Education,Produce,Other,Other,170.5182124,524211.2506,38.94878295,170.5182124
2013,Foodservice,K-12 Education,Produce,Spoiled,Spoiled,592.3866442,1821129.48,135.3095279,592.3866442
2013,Foodservice,K-12 Education,Produce,Trimmings & Byproducts,Trimmings & Byproducts,4917.959451,15118910.98,4917.959451,4917.959451
2013,Foodservice,K-12 Education,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,0,0,0,0
2013,Foodservice,K-12 Education,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2013,Foodservice,K-12 Education,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2013,Foodservice,K-12 Education,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2013,Foodservice,K-12 Education,Ready-To-Drink Beverages,Other,Other,0,0,0,0
2013,Foodservice,K-12 Education,Ready-To-Drink Beverages,Spoiled,Spoiled,0,0,0,0
2013,Foodservice,K-12 Education,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2013,Foodservice,Limited Service Restaurants,Breads & Bakery,Date Label Concerns,Date Label Concerns,14695.68156,40914474.93,0,0
2013,Foodservice,Limited Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,1038.607404,2891602.979,0,1038.607404
2013,Foodservice,Limited Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,131.5440719,366233.8906,0,131.5440719
2013,Foodservice,Limited Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,6425.687195,17889855.37,0,6425.687195
2013,Foodservice,Limited Service Restaurants,Breads & Bakery,Other,Other,517.7064224,1441354.479,0,517.7064224
2013,Foodservice,Limited Service Restaurants,Breads & Bakery,Spoiled,Spoiled,30177.99716,84019029.9,0,30177.99716
2013,Foodservice,Limited Service Restaurants,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,1912.95415,5325885.314,1912.95415,1912.95415
2013,Foodservice,Limited Service Restaurants,Dairy & Eggs,Date Label Concerns,Date Label Concerns,68356.81566,125052814.6,450.4091629,0
2013,Foodservice,Limited Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,4947.904775,9051758.959,32.60218643,4947.904775
2013,Foodservice,Limited Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,223.2266836,408373.6905,1.470860553,223.2266836
2013,Foodservice,Limited Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,4899.09602,8962467.61,32.28058118,4899.09602
2013,Foodservice,Limited Service Restaurants,Dairy & Eggs,Other,Other,1042.016191,1906277.47,6.86593774,1042.016191
2013,Foodservice,Limited Service Restaurants,Dairy & Eggs,Spoiled,Spoiled,56616.16271,103574317.1,373.0489521,56616.16271
2013,Foodservice,Limited Service Restaurants,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,8713.720599,15940989.59,8713.720599,8713.720599
2013,Foodservice,Limited Service Restaurants,Dry Goods,Date Label Concerns,Date Label Concerns,56675.35974,187150324.3,0,0
2013,Foodservice,Limited Service Restaurants,Dry Goods,Mistakes & Malfunctions,Cooking Issues,15877.52135,52429896.92,0,15877.52135
2013,Foodservice,Limited Service Restaurants,Dry Goods,Mistakes & Malfunctions,Equipment Issues,1306.013536,4312647.646,0,1306.013536
2013,Foodservice,Limited Service Restaurants,Dry Goods,Mistakes & Malfunctions,Handling Errors,1606.004059,5303260.213,0,1606.004059
2013,Foodservice,Limited Service Restaurants,Dry Goods,Other,Other,150.8363867,498083.8025,0,150.8363867
2013,Foodservice,Limited Service Restaurants,Dry Goods,Spoiled,Spoiled,12427.53864,41037549.61,0,12427.53864
2013,Foodservice,Limited Service Restaurants,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,12613.67385,41652195.28,12613.67385,12613.67385
2013,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,21690.86158,141839803.5,3166.183292,0
2013,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,10947.41452,71586788.71,1597.978062,10947.41452
2013,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,759.2385642,4964775.066,110.8249411,759.2385642
2013,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,6448.349739,42166727.97,941.2561656,6448.349739
2013,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Other,Other,238.1861158,1557534.805,34.76767842,238.1861158
2013,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Spoiled,Spoiled,23867.06485,156070323.7,3483.840495,23867.06485
2013,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,11238.71591,73491652.26,11238.71591,11238.71591
2013,Foodservice,Limited Service Restaurants,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2013,Foodservice,Limited Service Restaurants,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2013,Foodservice,Limited Service Restaurants,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2013,Foodservice,Limited Service Restaurants,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2013,Foodservice,Limited Service Restaurants,Frozen,Other,Other,0,0,0,0
2013,Foodservice,Limited Service Restaurants,Frozen,Spoiled,Spoiled,0,0,0,0
2013,Foodservice,Limited Service Restaurants,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2013,Foodservice,Limited Service Restaurants,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2013,Foodservice,Limited Service Restaurants,Prepared Foods,Excess,Catering Overproduction,483735.1364,5016814749,18967.3877,0
2013,Foodservice,Limited Service Restaurants,Prepared Foods,Excess,Overproduction,328001.6813,3390066909,12861.03611,0
2013,Foodservice,Limited Service Restaurants,Prepared Foods,Excess,Plate Waste,489720.62,5107405314,19202.08015,0
2013,Foodservice,Limited Service Restaurants,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2013,Foodservice,Limited Service Restaurants,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2013,Foodservice,Limited Service Restaurants,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2013,Foodservice,Limited Service Restaurants,Prepared Foods,Other,Other,0,0,0,0
2013,Foodservice,Limited Service Restaurants,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2013,Foodservice,Limited Service Restaurants,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2013,Foodservice,Limited Service Restaurants,Produce,Date Label Concerns,Date Label Concerns,11175.07883,35883024.96,2552.546813,0
2013,Foodservice,Limited Service Restaurants,Produce,Mistakes & Malfunctions,Cooking Issues,2171.374611,6972254.116,495.9728185,2171.374611
2013,Foodservice,Limited Service Restaurants,Produce,Mistakes & Malfunctions,Equipment Issues,23.00927978,73882.48201,5.255646486,23.00927978
2013,Foodservice,Limited Service Restaurants,Produce,Mistakes & Malfunctions,Handling Errors,1269.345092,4075849.694,289.9364577,1269.345092
2013,Foodservice,Limited Service Restaurants,Produce,Other,Other,104.304891,334921.5755,23.82471938,104.304891
2013,Foodservice,Limited Service Restaurants,Produce,Spoiled,Spoiled,26745.79936,85880395.18,6109.120658,26745.79936
2013,Foodservice,Limited Service Restaurants,Produce,Trimmings & Byproducts,Trimmings & Byproducts,13021.99039,41813432.66,13021.99039,13021.99039
2013,Foodservice,Limited Service Restaurants,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,0,0,0,0
2013,Foodservice,Limited Service Restaurants,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2013,Foodservice,Limited Service Restaurants,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2013,Foodservice,Limited Service Restaurants,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2013,Foodservice,Limited Service Restaurants,Ready-To-Drink Beverages,Other,Other,0,0,0,0
2013,Foodservice,Limited Service Restaurants,Ready-To-Drink Beverages,Spoiled,Spoiled,0,0,0,0
2013,Foodservice,Limited Service Restaurants,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2013,Foodservice,Lodging,Breads & Bakery,Date Label Concerns,Date Label Concerns,1270.450996,3140901.188,0,0
2013,Foodservice,Lodging,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,89.78826908,221981.0775,0,89.78826908
2013,Foodservice,Lodging,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,11.37206849,28114.85334,0,11.37206849
2013,Foodservice,Lodging,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,555.5047354,1373359.137,0,555.5047354
2013,Foodservice,Lodging,Breads & Bakery,Other,Other,44.75604872,110649.153,0,44.75604872
2013,Foodservice,Lodging,Breads & Bakery,Spoiled,Spoiled,2608.907004,6449929.304,0,2608.907004
2013,Foodservice,Lodging,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,165.3761001,408854.8011,165.3761001,165.3761001
2013,Foodservice,Lodging,Dairy & Eggs,Date Label Concerns,Date Label Concerns,3347.672387,11157975.42,22.05811232,0
2013,Foodservice,Lodging,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,242.3162055,807653.1845,1.596643118,242.3162055
2013,Foodservice,Lodging,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,10.93219158,36437.5933,0.072033187,10.93219158
2013,Foodservice,Lodging,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,239.92587,799686.0653,1.580892984,239.92587
2013,Foodservice,Lodging,Dairy & Eggs,Other,Other,51.03117805,170089.7114,0.336248989,51.03117805
2013,Foodservice,Lodging,Dairy & Eggs,Spoiled,Spoiled,2772.691541,9241532.765,18.26951218,2772.691541
2013,Foodservice,Lodging,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,426.7413799,1422352.391,426.7413799,426.7413799
2013,Foodservice,Lodging,Dry Goods,Date Label Concerns,Date Label Concerns,8780.19159,28021538.62,0,0
2013,Foodservice,Lodging,Dry Goods,Mistakes & Malfunctions,Cooking Issues,2459.758175,7850194.155,0,2459.758175
2013,Foodservice,Lodging,Dry Goods,Mistakes & Malfunctions,Equipment Issues,202.3286507,645721.6842,0,202.3286507
2013,Foodservice,Lodging,Dry Goods,Mistakes & Malfunctions,Handling Errors,248.8034199,794043.5661,0,248.8034199
2013,Foodservice,Lodging,Dry Goods,Other,Other,23.36769242,74576.81179,0,23.36769242
2013,Foodservice,Lodging,Dry Goods,Spoiled,Spoiled,1925.284123,6144447.176,0,1925.284123
2013,Foodservice,Lodging,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,1954.120337,6236476.497,1954.120337,1954.120337
2013,Foodservice,Lodging,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,3498.244132,31401671.46,510.6335716,0
2013,Foodservice,Lodging,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,1765.569729,15848476.69,257.7176271,1765.569729
2013,Foodservice,Lodging,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,122.4479646,1099143.059,17.87355003,122.4479646
2013,Foodservice,Lodging,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,1039.972596,9335219.774,151.8032765,1039.972596
2013,Foodservice,Lodging,Fresh Meat & Seafood,Other,Other,38.41401958,344819.966,5.607238169,38.41401958
2013,Foodservice,Lodging,Fresh Meat & Seafood,Spoiled,Spoiled,3849.216373,34552141.98,561.8644755,3849.216373
2013,Foodservice,Lodging,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,1812.550038,16270191.18,1812.550038,1812.550038
2013,Foodservice,Lodging,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2013,Foodservice,Lodging,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2013,Foodservice,Lodging,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2013,Foodservice,Lodging,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2013,Foodservice,Lodging,Frozen,Other,Other,0,0,0,0
2013,Foodservice,Lodging,Frozen,Spoiled,Spoiled,0,0,0,0
2013,Foodservice,Lodging,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2013,Foodservice,Lodging,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2013,Foodservice,Lodging,Prepared Foods,Excess,Catering Overproduction,0,0,0,0
2013,Foodservice,Lodging,Prepared Foods,Excess,Overproduction,35452.76347,479455241.2,1390.112603,0
2013,Foodservice,Lodging,Prepared Foods,Excess,Plate Waste,819953.0204,11088861197,32150.58337,0
2013,Foodservice,Lodging,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2013,Foodservice,Lodging,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2013,Foodservice,Lodging,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2013,Foodservice,Lodging,Prepared Foods,Other,Other,0,0,0,0
2013,Foodservice,Lodging,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2013,Foodservice,Lodging,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2013,Foodservice,Lodging,Produce,Date Label Concerns,Date Label Concerns,2021.669458,6215065.591,461.7780341,0
2013,Foodservice,Lodging,Produce,Mistakes & Malfunctions,Cooking Issues,392.8206503,1207618.831,89.7258189,392.8206503
2013,Foodservice,Lodging,Produce,Mistakes & Malfunctions,Equipment Issues,4.16257987,12796.70463,0.950792397,4.16257987
2013,Foodservice,Lodging,Produce,Mistakes & Malfunctions,Handling Errors,229.6356244,705951.4413,52.45203996,229.6356244
2013,Foodservice,Lodging,Produce,Other,Other,18.86966667,58009.58983,4.310100023,18.86966667
2013,Foodservice,Lodging,Produce,Spoiled,Spoiled,4838.548929,14874785.21,1105.193336,4838.548929
2013,Foodservice,Lodging,Produce,Trimmings & Byproducts,Trimmings & Byproducts,2355.791905,7242232.974,2355.791905,2355.791905
2013,Foodservice,Lodging,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,0,0,0,0
2013,Foodservice,Lodging,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2013,Foodservice,Lodging,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2013,Foodservice,Lodging,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2013,Foodservice,Lodging,Ready-To-Drink Beverages,Other,Other,0,0,0,0
2013,Foodservice,Lodging,Ready-To-Drink Beverages,Spoiled,Spoiled,0,0,0,0
2013,Foodservice,Lodging,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2013,Foodservice,Military,Breads & Bakery,Date Label Concerns,Date Label Concerns,177.6886475,439294.7746,0,0
2013,Foodservice,Military,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,36.28813703,89714.1669,0,36.28813703
2013,Foodservice,Military,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,8.177381635,20216.71656,0,8.177381635
2013,Foodservice,Military,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,33.88421805,83771.02387,0,33.88421805
2013,Foodservice,Military,Breads & Bakery,Other,Other,29.7065121,73442.59592,0,29.7065121
2013,Foodservice,Military,Breads & Bakery,Spoiled,Spoiled,17.77518652,43945.1066,0,17.77518652
2013,Foodservice,Military,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,287.6760316,711213.5709,287.6760316,287.6760316
2013,Foodservice,Military,Dairy & Eggs,Date Label Concerns,Date Label Concerns,379.2478774,1264053.946,2.498898132,0
2013,Foodservice,Military,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,18.30747915,61019.83071,0.120629615,18.30747915
2013,Foodservice,Military,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,251.7405729,839065.1172,1.658741116,251.7405729
2013,Foodservice,Military,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,12.97581019,43249.08605,0.085498772,12.97581019
2013,Foodservice,Military,Dairy & Eggs,Other,Other,0.232416253,774.6560992,0.001531411,0.232416253
2013,Foodservice,Military,Dairy & Eggs,Spoiled,Spoiled,60.97530049,203234.0161,0.4017717,60.97530049
2013,Foodservice,Military,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,159.8366528,532744.3178,159.8366528,159.8366528
2013,Foodservice,Military,Dry Goods,Date Label Concerns,Date Label Concerns,488.5388352,1559147.053,0,0
2013,Foodservice,Military,Dry Goods,Mistakes & Malfunctions,Cooking Issues,319.9649816,1021152.101,0,319.9649816
2013,Foodservice,Military,Dry Goods,Mistakes & Malfunctions,Equipment Issues,112.7665363,359888.7131,0,112.7665363
2013,Foodservice,Military,Dry Goods,Mistakes & Malfunctions,Handling Errors,38.19368228,121893.2107,0,38.19368228
2013,Foodservice,Military,Dry Goods,Other,Other,1.952067145,6229.92384,0,1.952067145
2013,Foodservice,Military,Dry Goods,Spoiled,Spoiled,90.92629842,290186.6954,0,90.92629842
2013,Foodservice,Military,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,890.0774014,2840637.134,890.0774014,890.0774014
2013,Foodservice,Military,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,414.1980434,3718011.205,60.45988166,0
2013,Foodservice,Military,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,63.18192456,567146.8207,9.222572977,63.18192456
2013,Foodservice,Military,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,6.280861453,56379.58371,0.916808146,6.280861453
2013,Foodservice,Military,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,20.51954874,184191.87,2.995208472,20.51954874
2013,Foodservice,Military,Fresh Meat & Seafood,Other,Other,4.30140861,38611.20463,0.627870314,4.30140861
2013,Foodservice,Military,Fresh Meat & Seafood,Spoiled,Spoiled,151.8763381,1363304.187,22.1691666,151.8763381
2013,Foodservice,Military,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,850.1464852,7631262.891,850.1464852,850.1464852
2013,Foodservice,Military,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2013,Foodservice,Military,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2013,Foodservice,Military,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2013,Foodservice,Military,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2013,Foodservice,Military,Frozen,Other,Other,0,0,0,0
2013,Foodservice,Military,Frozen,Spoiled,Spoiled,0,0,0,0
2013,Foodservice,Military,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2013,Foodservice,Military,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2013,Foodservice,Military,Prepared Foods,Excess,Catering Overproduction,0,0,0,0
2013,Foodservice,Military,Prepared Foods,Excess,Overproduction,13166.11545,100095560.3,516.2470068,0
2013,Foodservice,Military,Prepared Foods,Excess,Plate Waste,61783.14459,469707143.4,2422.534086,0
2013,Foodservice,Military,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2013,Foodservice,Military,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2013,Foodservice,Military,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2013,Foodservice,Military,Prepared Foods,Other,Other,0,0,0,0
2013,Foodservice,Military,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2013,Foodservice,Military,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2013,Foodservice,Military,Produce,Date Label Concerns,Date Label Concerns,91.10812162,280086.8112,20.81038971,0
2013,Foodservice,Military,Produce,Mistakes & Malfunctions,Cooking Issues,17.51640563,53849.36173,4.000995972,17.51640563
2013,Foodservice,Military,Produce,Mistakes & Malfunctions,Equipment Issues,5.664208309,17413.04743,1.293785672,5.664208309
2013,Foodservice,Military,Produce,Mistakes & Malfunctions,Handling Errors,6.184631254,19012.94435,1.412657668,6.184631254
2013,Foodservice,Military,Produce,Other,Other,0.563915748,1733.603555,0.128806371,0.563915748
2013,Foodservice,Military,Produce,Spoiled,Spoiled,31.58351981,97094.82746,7.214124757,31.58351981
2013,Foodservice,Military,Produce,Trimmings & Byproducts,Trimmings & Byproducts,1075.758698,3307123.647,1075.758698,1075.758698
2013,Foodservice,Military,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,690.7464827,496543.4258,0,0
2013,Foodservice,Military,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,10.35654856,7444.809683,0,10.35654856
2013,Foodservice,Military,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,35.65947971,25633.83334,0,35.65947971
2013,Foodservice,Military,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,20.71309713,14889.61937,0,20.71309713
2013,Foodservice,Military,Ready-To-Drink Beverages,Other,Other,0,0,0,0
2013,Foodservice,Military,Ready-To-Drink Beverages,Spoiled,Spoiled,26.00905946,18696.62432,0,26.00905946
2013,Foodservice,Military,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,19.18315245,13789.81794,19.18315245,19.18315245
2013,Foodservice,Other,Breads & Bakery,Date Label Concerns,Date Label Concerns,386.2266875,954857.657,0,0
2013,Foodservice,Other,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,34.70374102,85797.10806,0,34.70374102
2013,Foodservice,Other,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,6.81902262,16858.48278,0,6.81902262
2013,Foodservice,Other,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,27.55428177,68121.69583,0,27.55428177
2013,Foodservice,Other,Breads & Bakery,Other,Other,16.0438894,39664.86818,0,16.0438894
2013,Foodservice,Other,Breads & Bakery,Spoiled,Spoiled,99.16534996,245163.7776,0,99.16534996
2013,Foodservice,Other,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,152.9978962,378252.5068,152.9978962,152.9978962
2013,Foodservice,Other,Dairy & Eggs,Date Label Concerns,Date Label Concerns,575.8790918,1919436.553,3.794518764,0
2013,Foodservice,Other,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,71.48502025,238263.4877,0.471021182,71.48502025
2013,Foodservice,Other,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,37.37309193,124566.5623,0.24625464,37.37309193
2013,Foodservice,Other,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,63.52596727,211735.5282,0.418578271,63.52596727
2013,Foodservice,Other,Dairy & Eggs,Other,Other,24.09193146,80299.72706,0.158743888,24.09193146
2013,Foodservice,Other,Dairy & Eggs,Spoiled,Spoiled,232.1312986,773706.332,1.529533857,232.1312986
2013,Foodservice,Other,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,76.52341865,255056.7455,76.52341865,76.52341865
2013,Foodservice,Other,Dry Goods,Date Label Concerns,Date Label Concerns,1500.042178,4787308.955,0,0
2013,Foodservice,Other,Dry Goods,Mistakes & Malfunctions,Cooking Issues,306.1586158,977089.7808,0,306.1586158
2013,Foodservice,Other,Dry Goods,Mistakes & Malfunctions,Equipment Issues,10.76218835,34346.98132,0,10.76218835
2013,Foodservice,Other,Dry Goods,Mistakes & Malfunctions,Handling Errors,90.89480991,290086.2015,0,90.89480991
